freq,am_item,indic_agr,unit,geo\TIME_PERIOD,year,value
A,AM024000,PRD_BP,MIO_EUR,IE,1997,71.02
A,AM024000,PRD_BP,MIO_NAC,IE,1997,67.41
A,AM024000,PRD_BP,MIO_PPS,IE,1997,67.59
A,AM024000,PRD_PP,MIO_EUR,IE,1997,74.52
A,AM024000,PRD_PP,MIO_NAC,IE,1997,70.73
A,AM024000,PRD_PP,MIO_PPS,IE,1997,70.92
A,AM024000,SUB,MIO_EUR,IE,1997,0.0
A,AM024000,SUB,MIO_NAC,IE,1997,0.0
A,AM024000,SUB,MIO_PPS,IE,1997,0.0
A,AM024000,TAX,MIO_EUR,IE,1997,3.5
A,AM024000,TAX,MIO_NAC,IE,1997,3.32
A,AM024000,TAX,MIO_PPS,IE,1997,3.33
A,AM029000,PRD_BP,MIO_EUR,IE,1997,29.5
A,AM029000,PRD_BP,MIO_NAC,IE,1997,28.0
A,AM029000,PRD_BP,MIO_PPS,IE,1997,28.07
A,AM029000,PRD_PP,MIO_EUR,IE,1997,29.5
A,AM029000,PRD_PP,MIO_NAC,IE,1997,28.0
A,AM029000,PRD_PP,MIO_PPS,IE,1997,28.07
A,AM029000,SUB,MIO_EUR,IE,1997,0.0
A,AM029000,SUB,MIO_NAC,IE,1997,0.0
A,AM029000,SUB,MIO_PPS,IE,1997,0.0
A,AM029000,TAX,MIO_EUR,IE,1997,0.0
A,AM029000,TAX,MIO_NAC,IE,1997,0.0
A,AM029000,TAX,MIO_PPS,IE,1997,0.0
A,AM029100,PRD_BP,MIO_EUR,IE,1997,
A,AM029100,PRD_BP,MIO_NAC,IE,1997,
A,AM029100,PRD_BP,MIO_PPS,IE,1997,
A,AM029100,PRD_PP,MIO_EUR,IE,1997,
A,AM029100,PRD_PP,MIO_NAC,IE,1997,
A,AM029100,PRD_PP,MIO_PPS,IE,1997,
A,AM029100,SUB,MIO_EUR,IE,1997,
A,AM029100,SUB,MIO_NAC,IE,1997,
A,AM029100,SUB,MIO_PPS,IE,1997,
A,AM029100,TAX,MIO_EUR,IE,1997,
A,AM029100,TAX,MIO_NAC,IE,1997,
A,AM029100,TAX,MIO_PPS,IE,1997,
A,AM029200,PRD_BP,MIO_EUR,IE,1997,
A,AM029200,PRD_BP,MIO_NAC,IE,1997,
A,AM029200,PRD_BP,MIO_PPS,IE,1997,
A,AM029200,PRD_PP,MIO_EUR,IE,1997,
A,AM029200,PRD_PP,MIO_NAC,IE,1997,
A,AM029200,PRD_PP,MIO_PPS,IE,1997,
A,AM029200,SUB,MIO_EUR,IE,1997,
A,AM029200,SUB,MIO_NAC,IE,1997,
A,AM029200,SUB,MIO_PPS,IE,1997,
A,AM029200,TAX,MIO_EUR,IE,1997,
A,AM029200,TAX,MIO_NAC,IE,1997,
A,AM029200,TAX,MIO_PPS,IE,1997,
A,AM029900,PRD_BP,MIO_EUR,IE,1997,29.5
A,AM029900,PRD_BP,MIO_NAC,IE,1997,28.0
A,AM029900,PRD_BP,MIO_PPS,IE,1997,28.07
A,AM029900,PRD_PP,MIO_EUR,IE,1997,29.5
A,AM029900,PRD_PP,MIO_NAC,IE,1997,28.0
A,AM029900,PRD_PP,MIO_PPS,IE,1997,28.07
A,AM029900,SUB,MIO_EUR,IE,1997,0.0
A,AM029900,SUB,MIO_NAC,IE,1997,0.0
A,AM029900,SUB,MIO_PPS,IE,1997,0.0
A,AM029900,TAX,MIO_EUR,IE,1997,0.0
A,AM029900,TAX,MIO_NAC,IE,1997,0.0
A,AM029900,TAX,MIO_PPS,IE,1997,0.0
A,AM030000,PRD_BP,MIO_EUR,IE,1997,587.1
A,AM030000,PRD_BP,MIO_NAC,IE,1997,557.25
A,AM030000,PRD_BP,MIO_PPS,IE,1997,558.74
A,AM030000,PRD_PP,MIO_EUR,IE,1997,586.22
A,AM030000,PRD_PP,MIO_NAC,IE,1997,556.41
A,AM030000,PRD_PP,MIO_PPS,IE,1997,557.9
A,AM030000,SUB,MIO_EUR,IE,1997,0.88
A,AM030000,SUB,MIO_NAC,IE,1997,0.84
A,AM030000,SUB,MIO_PPS,IE,1997,0.84
A,AM030000,TAX,MIO_EUR,IE,1997,0.0
A,AM030000,TAX,MIO_NAC,IE,1997,0.0
A,AM030000,TAX,MIO_PPS,IE,1997,0.0
A,AM032000,PRD_BP,MIO_EUR,IE,1997,6.56
A,AM032000,PRD_BP,MIO_NAC,IE,1997,6.23
A,AM032000,PRD_BP,MIO_PPS,IE,1997,6.24
A,AM032000,PRD_PP,MIO_EUR,IE,1997,6.56
A,AM032000,PRD_PP,MIO_NAC,IE,1997,6.23
A,AM032000,PRD_PP,MIO_PPS,IE,1997,6.24
A,AM032000,SUB,MIO_EUR,IE,1997,0.0
A,AM032000,SUB,MIO_NAC,IE,1997,0.0
A,AM032000,SUB,MIO_PPS,IE,1997,0.0
A,AM032000,TAX,MIO_EUR,IE,1997,0.0
A,AM032000,TAX,MIO_NAC,IE,1997,0.0
A,AM032000,TAX,MIO_PPS,IE,1997,0.0
A,AM033000,PRD_BP,MIO_EUR,IE,1997,0.0
A,AM033000,PRD_BP,MIO_NAC,IE,1997,0.0
A,AM033000,PRD_BP,MIO_PPS,IE,1997,0.0
A,AM033000,PRD_PP,MIO_EUR,IE,1997,0.0
A,AM033000,PRD_PP,MIO_NAC,IE,1997,0.0
A,AM033000,PRD_PP,MIO_PPS,IE,1997,0.0
A,AM033000,SUB,MIO_EUR,IE,1997,0.0
A,AM033000,SUB,MIO_NAC,IE,1997,0.0
A,AM033000,SUB,MIO_PPS,IE,1997,0.0
A,AM033000,TAX,MIO_EUR,IE,1997,0.0
A,AM033000,TAX,MIO_NAC,IE,1997,0.0
A,AM033000,TAX,MIO_PPS,IE,1997,0.0
A,AM039000,PRD_BP,MIO_EUR,IE,1997,580.54
A,AM039000,PRD_BP,MIO_NAC,IE,1997,551.02
A,AM039000,PRD_BP,MIO_PPS,IE,1997,552.5
A,AM039000,PRD_PP,MIO_EUR,IE,1997,579.66
A,AM039000,PRD_PP,MIO_NAC,IE,1997,550.18
A,AM039000,PRD_PP,MIO_PPS,IE,1997,551.66
A,AM039000,SUB,MIO_EUR,IE,1997,0.88
A,AM039000,SUB,MIO_NAC,IE,1997,0.84
A,AM039000,SUB,MIO_PPS,IE,1997,0.84
A,AM039000,TAX,MIO_EUR,IE,1997,0.0
A,AM039000,TAX,MIO_NAC,IE,1997,0.0
A,AM039000,TAX,MIO_PPS,IE,1997,0.0
A,AM040000,PRD_BP,MIO_EUR,IE,1997,206.56
A,AM040000,PRD_BP,MIO_NAC,IE,1997,196.06
A,AM040000,PRD_BP,MIO_PPS,IE,1997,196.59
A,AM040000,PRD_PP,MIO_EUR,IE,1997,206.39
A,AM040000,PRD_PP,MIO_NAC,IE,1997,195.9
A,AM040000,PRD_PP,MIO_PPS,IE,1997,196.42
A,AM040000,SUB,MIO_EUR,IE,1997,0.17
A,AM040000,SUB,MIO_NAC,IE,1997,0.16
A,AM040000,SUB,MIO_PPS,IE,1997,0.16
A,AM040000,TAX,MIO_EUR,IE,1997,0.0
A,AM040000,TAX,MIO_NAC,IE,1997,0.0
A,AM040000,TAX,MIO_PPS,IE,1997,0.0
A,AM041000,PRD_BP,MIO_EUR,IE,1997,169.58
A,AM041000,PRD_BP,MIO_NAC,IE,1997,160.96
A,AM041000,PRD_BP,MIO_PPS,IE,1997,161.39
A,AM041000,PRD_PP,MIO_EUR,IE,1997,169.58
A,AM041000,PRD_PP,MIO_NAC,IE,1997,160.96
A,AM041000,PRD_PP,MIO_PPS,IE,1997,161.39
A,AM041000,SUB,MIO_EUR,IE,1997,0.0
A,AM041000,SUB,MIO_NAC,IE,1997,0.0
A,AM041000,SUB,MIO_PPS,IE,1997,0.0
A,AM041000,TAX,MIO_EUR,IE,1997,0.0
A,AM041000,TAX,MIO_NAC,IE,1997,0.0
A,AM041000,TAX,MIO_PPS,IE,1997,0.0
A,AM041100,PRD_BP,MIO_EUR,IE,1997,5.53
A,AM041100,PRD_BP,MIO_NAC,IE,1997,5.24
A,AM041100,PRD_BP,MIO_PPS,IE,1997,5.26
A,AM041100,PRD_PP,MIO_EUR,IE,1997,5.53
A,AM041100,PRD_PP,MIO_NAC,IE,1997,5.24
A,AM041100,PRD_PP,MIO_PPS,IE,1997,5.26
A,AM041100,SUB,MIO_EUR,IE,1997,0.0
A,AM041100,SUB,MIO_NAC,IE,1997,0.0
A,AM041100,SUB,MIO_PPS,IE,1997,0.0
A,AM041100,TAX,MIO_EUR,IE,1997,0.0
A,AM041100,TAX,MIO_NAC,IE,1997,0.0
A,AM041100,TAX,MIO_PPS,IE,1997,0.0
A,AM041200,PRD_BP,MIO_EUR,IE,1997,6.03
A,AM041200,PRD_BP,MIO_NAC,IE,1997,5.72
A,AM041200,PRD_BP,MIO_PPS,IE,1997,5.74
A,AM041200,PRD_PP,MIO_EUR,IE,1997,6.03
A,AM041200,PRD_PP,MIO_NAC,IE,1997,5.72
A,AM041200,PRD_PP,MIO_PPS,IE,1997,5.74
A,AM041200,SUB,MIO_EUR,IE,1997,0.0
A,AM041200,SUB,MIO_NAC,IE,1997,0.0
A,AM041200,SUB,MIO_PPS,IE,1997,0.0
A,AM041200,TAX,MIO_EUR,IE,1997,0.0
A,AM041200,TAX,MIO_NAC,IE,1997,0.0
A,AM041200,TAX,MIO_PPS,IE,1997,0.0
A,AM041900,PRD_BP,MIO_EUR,IE,1997,158.02
A,AM041900,PRD_BP,MIO_NAC,IE,1997,149.99
A,AM041900,PRD_BP,MIO_PPS,IE,1997,150.39
A,AM041900,PRD_PP,MIO_EUR,IE,1997,158.02
A,AM041900,PRD_PP,MIO_NAC,IE,1997,149.99
A,AM041900,PRD_PP,MIO_PPS,IE,1997,150.39
A,AM041900,SUB,MIO_EUR,IE,1997,0.0
A,AM041900,SUB,MIO_NAC,IE,1997,0.0
A,AM041900,SUB,MIO_PPS,IE,1997,0.0
A,AM041900,TAX,MIO_EUR,IE,1997,0.0
A,AM041900,TAX,MIO_NAC,IE,1997,0.0
A,AM041900,TAX,MIO_PPS,IE,1997,0.0
A,AM042000,PRD_BP,MIO_EUR,IE,1997,36.98
A,AM042000,PRD_BP,MIO_NAC,IE,1997,35.1
A,AM042000,PRD_BP,MIO_PPS,IE,1997,35.2
A,AM042000,PRD_PP,MIO_EUR,IE,1997,36.81
A,AM042000,PRD_PP,MIO_NAC,IE,1997,34.94
A,AM042000,PRD_PP,MIO_PPS,IE,1997,35.04
A,AM042000,SUB,MIO_EUR,IE,1997,0.17
A,AM042000,SUB,MIO_NAC,IE,1997,0.16
A,AM042000,SUB,MIO_PPS,IE,1997,0.16
A,AM042000,TAX,MIO_EUR,IE,1997,0.0
A,AM042000,TAX,MIO_NAC,IE,1997,0.0
A,AM042000,TAX,MIO_PPS,IE,1997,0.0
A,AM042100,PRD_BP,MIO_EUR,IE,1997,21.28
A,AM042100,PRD_BP,MIO_NAC,IE,1997,20.19
A,AM042100,PRD_BP,MIO_PPS,IE,1997,20.25
A,AM042100,PRD_PP,MIO_EUR,IE,1997,21.28
A,AM042100,PRD_PP,MIO_NAC,IE,1997,20.19
A,AM042100,PRD_PP,MIO_PPS,IE,1997,20.25
A,AM042100,SUB,MIO_EUR,IE,1997,0.0
A,AM042100,SUB,MIO_NAC,IE,1997,0.0
A,AM042100,SUB,MIO_PPS,IE,1997,0.0
A,AM042100,TAX,MIO_EUR,IE,1997,0.0
A,AM042100,TAX,MIO_NAC,IE,1997,0.0
A,AM042100,TAX,MIO_PPS,IE,1997,0.0
A,AM042200,PRD_BP,MIO_EUR,IE,1997,15.71
A,AM042200,PRD_BP,MIO_NAC,IE,1997,14.91
A,AM042200,PRD_BP,MIO_PPS,IE,1997,14.95
A,AM042200,PRD_PP,MIO_EUR,IE,1997,15.54
A,AM042200,PRD_PP,MIO_NAC,IE,1997,14.75
A,AM042200,PRD_PP,MIO_PPS,IE,1997,14.79
A,AM042200,SUB,MIO_EUR,IE,1997,0.17
A,AM042200,SUB,MIO_NAC,IE,1997,0.16
A,AM042200,SUB,MIO_PPS,IE,1997,0.16
A,AM042200,TAX,MIO_EUR,IE,1997,0.0
A,AM042200,TAX,MIO_NAC,IE,1997,0.0
A,AM042200,TAX,MIO_PPS,IE,1997,0.0
A,AM042300,PRD_BP,MIO_EUR,IE,1997,
A,AM042300,PRD_BP,MIO_NAC,IE,1997,
A,AM042300,PRD_BP,MIO_PPS,IE,1997,
A,AM042300,PRD_PP,MIO_EUR,IE,1997,
A,AM042300,PRD_PP,MIO_NAC,IE,1997,
A,AM042300,PRD_PP,MIO_PPS,IE,1997,
A,AM042300,SUB,MIO_EUR,IE,1997,
A,AM042300,SUB,MIO_NAC,IE,1997,
A,AM042300,SUB,MIO_PPS,IE,1997,
A,AM042300,TAX,MIO_EUR,IE,1997,
A,AM042300,TAX,MIO_NAC,IE,1997,
A,AM042300,TAX,MIO_PPS,IE,1997,
A,AM050000,PRD_BP,MIO_EUR,IE,1997,55.38
A,AM050000,PRD_BP,MIO_NAC,IE,1997,52.57
A,AM050000,PRD_BP,MIO_PPS,IE,1997,52.71
A,AM050000,PRD_PP,MIO_EUR,IE,1997,55.38
A,AM050000,PRD_PP,MIO_NAC,IE,1997,52.57
A,AM050000,PRD_PP,MIO_PPS,IE,1997,52.71
A,AM050000,SUB,MIO_EUR,IE,1997,0.0
A,AM050000,SUB,MIO_NAC,IE,1997,0.0
A,AM050000,SUB,MIO_PPS,IE,1997,0.0
A,AM050000,TAX,MIO_EUR,IE,1997,0.0
A,AM050000,TAX,MIO_NAC,IE,1997,0.0
A,AM050000,TAX,MIO_PPS,IE,1997,0.0
A,AM060000,PRD_BP,MIO_EUR,IE,1997,10.09
A,AM060000,PRD_BP,MIO_NAC,IE,1997,9.58
A,AM060000,PRD_BP,MIO_PPS,IE,1997,9.6
A,AM060000,PRD_PP,MIO_EUR,IE,1997,10.09
A,AM060000,PRD_PP,MIO_NAC,IE,1997,9.58
A,AM060000,PRD_PP,MIO_PPS,IE,1997,9.6
A,AM060000,SUB,MIO_EUR,IE,1997,0.0
A,AM060000,SUB,MIO_NAC,IE,1997,0.0
A,AM060000,SUB,MIO_PPS,IE,1997,0.0
A,AM060000,TAX,MIO_EUR,IE,1997,0.0
A,AM060000,TAX,MIO_NAC,IE,1997,0.0
A,AM060000,TAX,MIO_PPS,IE,1997,0.0
A,AM061000,PRD_BP,MIO_EUR,IE,1997,10.09
A,AM061000,PRD_BP,MIO_NAC,IE,1997,9.58
A,AM061000,PRD_BP,MIO_PPS,IE,1997,9.6
A,AM061000,PRD_PP,MIO_EUR,IE,1997,10.09
A,AM061000,PRD_PP,MIO_NAC,IE,1997,9.58
A,AM061000,PRD_PP,MIO_PPS,IE,1997,9.6
A,AM061000,SUB,MIO_EUR,IE,1997,0.0
A,AM061000,SUB,MIO_NAC,IE,1997,0.0
A,AM061000,SUB,MIO_PPS,IE,1997,0.0
A,AM061000,TAX,MIO_EUR,IE,1997,0.0
A,AM061000,TAX,MIO_NAC,IE,1997,0.0
A,AM061000,TAX,MIO_PPS,IE,1997,0.0
A,AM061100,PRD_BP,MIO_EUR,IE,1997,4.24
A,AM061100,PRD_BP,MIO_NAC,IE,1997,4.02
A,AM061100,PRD_BP,MIO_PPS,IE,1997,4.03
A,AM061100,PRD_PP,MIO_EUR,IE,1997,4.24
A,AM061100,PRD_PP,MIO_NAC,IE,1997,4.02
A,AM061100,PRD_PP,MIO_PPS,IE,1997,4.03
A,AM061100,SUB,MIO_EUR,IE,1997,0.0
A,AM061100,SUB,MIO_NAC,IE,1997,0.0
A,AM061100,SUB,MIO_PPS,IE,1997,0.0
A,AM061100,TAX,MIO_EUR,IE,1997,0.0
A,AM061100,TAX,MIO_NAC,IE,1997,0.0
A,AM061100,TAX,MIO_PPS,IE,1997,0.0
A,AM061200,PRD_BP,MIO_EUR,IE,1997,
A,AM061200,PRD_BP,MIO_NAC,IE,1997,
A,AM061200,PRD_BP,MIO_PPS,IE,1997,
A,AM061200,PRD_PP,MIO_EUR,IE,1997,
A,AM061200,PRD_PP,MIO_NAC,IE,1997,
A,AM061200,PRD_PP,MIO_PPS,IE,1997,
A,AM061200,SUB,MIO_EUR,IE,1997,
A,AM061200,SUB,MIO_NAC,IE,1997,
A,AM061200,SUB,MIO_PPS,IE,1997,
A,AM061200,TAX,MIO_EUR,IE,1997,
A,AM061200,TAX,MIO_NAC,IE,1997,
A,AM061200,TAX,MIO_PPS,IE,1997,
A,AM061300,PRD_BP,MIO_EUR,IE,1997,
A,AM061300,PRD_BP,MIO_NAC,IE,1997,
A,AM061300,PRD_BP,MIO_PPS,IE,1997,
A,AM061300,PRD_PP,MIO_EUR,IE,1997,
A,AM061300,PRD_PP,MIO_NAC,IE,1997,
A,AM061300,PRD_PP,MIO_PPS,IE,1997,
A,AM061300,SUB,MIO_EUR,IE,1997,
A,AM061300,SUB,MIO_NAC,IE,1997,
A,AM061300,SUB,MIO_PPS,IE,1997,
A,AM061300,TAX,MIO_EUR,IE,1997,
A,AM061300,TAX,MIO_NAC,IE,1997,
A,AM061300,TAX,MIO_PPS,IE,1997,
A,AM061900,PRD_BP,MIO_EUR,IE,1997,5.85
A,AM061900,PRD_BP,MIO_NAC,IE,1997,5.55
A,AM061900,PRD_BP,MIO_PPS,IE,1997,5.57
A,AM061900,PRD_PP,MIO_EUR,IE,1997,5.85
A,AM061900,PRD_PP,MIO_NAC,IE,1997,5.55
A,AM061900,PRD_PP,MIO_PPS,IE,1997,5.57
A,AM061900,SUB,MIO_EUR,IE,1997,0.0
A,AM061900,SUB,MIO_NAC,IE,1997,0.0
A,AM061900,SUB,MIO_PPS,IE,1997,0.0
A,AM061900,TAX,MIO_EUR,IE,1997,0.0
A,AM061900,TAX,MIO_NAC,IE,1997,0.0
A,AM061900,TAX,MIO_PPS,IE,1997,0.0
A,AM062000,PRD_BP,MIO_EUR,IE,1997,
A,AM062000,PRD_BP,MIO_NAC,IE,1997,
A,AM062000,PRD_BP,MIO_PPS,IE,1997,
A,AM062000,PRD_PP,MIO_EUR,IE,1997,
A,AM062000,PRD_PP,MIO_NAC,IE,1997,
A,AM062000,PRD_PP,MIO_PPS,IE,1997,
A,AM062000,SUB,MIO_EUR,IE,1997,
A,AM062000,SUB,MIO_NAC,IE,1997,
A,AM062000,SUB,MIO_PPS,IE,1997,
A,AM062000,TAX,MIO_EUR,IE,1997,
A,AM062000,TAX,MIO_NAC,IE,1997,
A,AM062000,TAX,MIO_PPS,IE,1997,
A,AM062100,PRD_BP,MIO_EUR,IE,1997,
A,AM062100,PRD_BP,MIO_NAC,IE,1997,
A,AM062100,PRD_BP,MIO_PPS,IE,1997,
A,AM062100,PRD_PP,MIO_EUR,IE,1997,
A,AM062100,PRD_PP,MIO_NAC,IE,1997,
A,AM062100,PRD_PP,MIO_PPS,IE,1997,
A,AM062100,SUB,MIO_EUR,IE,1997,
A,AM062100,SUB,MIO_NAC,IE,1997,
A,AM062100,SUB,MIO_PPS,IE,1997,
A,AM062100,TAX,MIO_EUR,IE,1997,
A,AM062100,TAX,MIO_NAC,IE,1997,
A,AM062100,TAX,MIO_PPS,IE,1997,
A,AM062200,PRD_BP,MIO_EUR,IE,1997,
A,AM062200,PRD_BP,MIO_NAC,IE,1997,
A,AM062200,PRD_BP,MIO_PPS,IE,1997,
A,AM062200,PRD_PP,MIO_EUR,IE,1997,
A,AM062200,PRD_PP,MIO_NAC,IE,1997,
A,AM062200,PRD_PP,MIO_PPS,IE,1997,
A,AM062200,SUB,MIO_EUR,IE,1997,
A,AM062200,SUB,MIO_NAC,IE,1997,
A,AM062200,SUB,MIO_PPS,IE,1997,
A,AM062200,TAX,MIO_EUR,IE,1997,
A,AM062200,TAX,MIO_NAC,IE,1997,
A,AM062200,TAX,MIO_PPS,IE,1997,
A,AM062300,PRD_BP,MIO_EUR,IE,1997,
A,AM062300,PRD_BP,MIO_NAC,IE,1997,
A,AM062300,PRD_BP,MIO_PPS,IE,1997,
A,AM062300,PRD_PP,MIO_EUR,IE,1997,
A,AM062300,PRD_PP,MIO_NAC,IE,1997,
A,AM062300,PRD_PP,MIO_PPS,IE,1997,
A,AM062300,SUB,MIO_EUR,IE,1997,
A,AM062300,SUB,MIO_NAC,IE,1997,
A,AM062300,SUB,MIO_PPS,IE,1997,
A,AM062300,TAX,MIO_EUR,IE,1997,
A,AM062300,TAX,MIO_NAC,IE,1997,
A,AM062300,TAX,MIO_PPS,IE,1997,
A,AM062900,PRD_BP,MIO_EUR,IE,1997,
A,AM062900,PRD_BP,MIO_NAC,IE,1997,
A,AM062900,PRD_BP,MIO_PPS,IE,1997,
A,AM062900,PRD_PP,MIO_EUR,IE,1997,
A,AM062900,PRD_PP,MIO_NAC,IE,1997,
A,AM062900,PRD_PP,MIO_PPS,IE,1997,
A,AM062900,SUB,MIO_EUR,IE,1997,
A,AM062900,SUB,MIO_NAC,IE,1997,
A,AM062900,SUB,MIO_PPS,IE,1997,
A,AM062900,TAX,MIO_EUR,IE,1997,
A,AM062900,TAX,MIO_NAC,IE,1997,
A,AM062900,TAX,MIO_PPS,IE,1997,
A,AM063000,PRD_BP,MIO_EUR,IE,1997,
A,AM063000,PRD_BP,MIO_NAC,IE,1997,
A,AM063000,PRD_BP,MIO_PPS,IE,1997,
A,AM063000,PRD_PP,MIO_EUR,IE,1997,
A,AM063000,PRD_PP,MIO_NAC,IE,1997,
A,AM063000,PRD_PP,MIO_PPS,IE,1997,
A,AM063000,SUB,MIO_EUR,IE,1997,
A,AM063000,SUB,MIO_NAC,IE,1997,
A,AM063000,SUB,MIO_PPS,IE,1997,
A,AM063000,TAX,MIO_EUR,IE,1997,
A,AM063000,TAX,MIO_NAC,IE,1997,
A,AM063000,TAX,MIO_PPS,IE,1997,
A,AM064000,PRD_BP,MIO_EUR,IE,1997,
A,AM064000,PRD_BP,MIO_NAC,IE,1997,
A,AM064000,PRD_BP,MIO_PPS,IE,1997,
A,AM064000,PRD_PP,MIO_EUR,IE,1997,
A,AM064000,PRD_PP,MIO_NAC,IE,1997,
A,AM064000,PRD_PP,MIO_PPS,IE,1997,
A,AM064000,SUB,MIO_EUR,IE,1997,
A,AM064000,SUB,MIO_NAC,IE,1997,
A,AM064000,SUB,MIO_PPS,IE,1997,
A,AM064000,TAX,MIO_EUR,IE,1997,
A,AM064000,TAX,MIO_NAC,IE,1997,
A,AM064000,TAX,MIO_PPS,IE,1997,
A,AM064100,PRD_BP,MIO_EUR,IE,1997,
A,AM064100,PRD_BP,MIO_NAC,IE,1997,
A,AM064100,PRD_BP,MIO_PPS,IE,1997,
A,AM064100,PRD_PP,MIO_EUR,IE,1997,
A,AM064100,PRD_PP,MIO_NAC,IE,1997,
A,AM064100,PRD_PP,MIO_PPS,IE,1997,
A,AM064100,SUB,MIO_EUR,IE,1997,
A,AM064100,SUB,MIO_NAC,IE,1997,
A,AM064100,SUB,MIO_PPS,IE,1997,
A,AM064100,TAX,MIO_EUR,IE,1997,
A,AM064100,TAX,MIO_NAC,IE,1997,
A,AM064100,TAX,MIO_PPS,IE,1997,
A,AM064900,PRD_BP,MIO_EUR,IE,1997,
A,AM064900,PRD_BP,MIO_NAC,IE,1997,
A,AM064900,PRD_BP,MIO_PPS,IE,1997,
A,AM064900,PRD_PP,MIO_EUR,IE,1997,
A,AM064900,PRD_PP,MIO_NAC,IE,1997,
A,AM064900,PRD_PP,MIO_PPS,IE,1997,
A,AM064900,SUB,MIO_EUR,IE,1997,
A,AM064900,SUB,MIO_NAC,IE,1997,
A,AM064900,SUB,MIO_PPS,IE,1997,
A,AM064900,TAX,MIO_EUR,IE,1997,
A,AM064900,TAX,MIO_NAC,IE,1997,
A,AM064900,TAX,MIO_PPS,IE,1997,
A,AM065000,PRD_BP,MIO_EUR,IE,1997,
A,AM065000,PRD_BP,MIO_NAC,IE,1997,
A,AM065000,PRD_BP,MIO_PPS,IE,1997,
A,AM065000,PRD_PP,MIO_EUR,IE,1997,
A,AM065000,PRD_PP,MIO_NAC,IE,1997,
A,AM065000,PRD_PP,MIO_PPS,IE,1997,
A,AM065000,SUB,MIO_EUR,IE,1997,
A,AM065000,SUB,MIO_NAC,IE,1997,
A,AM065000,SUB,MIO_PPS,IE,1997,
A,AM065000,TAX,MIO_EUR,IE,1997,
A,AM065000,TAX,MIO_NAC,IE,1997,
A,AM065000,TAX,MIO_PPS,IE,1997,
A,AM065100,PRD_BP,MIO_EUR,IE,1997,
A,AM065100,PRD_BP,MIO_NAC,IE,1997,
A,AM065100,PRD_BP,MIO_PPS,IE,1997,
A,AM065100,PRD_PP,MIO_EUR,IE,1997,
A,AM065100,PRD_PP,MIO_NAC,IE,1997,
A,AM065100,PRD_PP,MIO_PPS,IE,1997,
A,AM065100,SUB,MIO_EUR,IE,1997,
A,AM065100,SUB,MIO_NAC,IE,1997,
A,AM065100,SUB,MIO_PPS,IE,1997,
A,AM065100,TAX,MIO_EUR,IE,1997,
A,AM065100,TAX,MIO_NAC,IE,1997,
A,AM065100,TAX,MIO_PPS,IE,1997,
A,AM065900,PRD_BP,MIO_EUR,IE,1997,
A,AM065900,PRD_BP,MIO_NAC,IE,1997,
A,AM065900,PRD_BP,MIO_PPS,IE,1997,
A,AM065900,PRD_PP,MIO_EUR,IE,1997,
A,AM065900,PRD_PP,MIO_NAC,IE,1997,
A,AM065900,PRD_PP,MIO_PPS,IE,1997,
A,AM065900,SUB,MIO_EUR,IE,1997,
A,AM065900,SUB,MIO_NAC,IE,1997,
A,AM065900,SUB,MIO_PPS,IE,1997,
A,AM065900,TAX,MIO_EUR,IE,1997,
A,AM065900,TAX,MIO_NAC,IE,1997,
A,AM065900,TAX,MIO_PPS,IE,1997,
A,AM070000,PRD_BP,MIO_EUR,IE,1997,
A,AM070000,PRD_BP,MIO_NAC,IE,1997,
A,AM070000,PRD_BP,MIO_PPS,IE,1997,
A,AM070000,PRD_PP,MIO_EUR,IE,1997,
A,AM070000,PRD_PP,MIO_NAC,IE,1997,
A,AM070000,PRD_PP,MIO_PPS,IE,1997,
A,AM070000,SUB,MIO_EUR,IE,1997,
A,AM070000,SUB,MIO_NAC,IE,1997,
A,AM070000,SUB,MIO_PPS,IE,1997,
A,AM070000,TAX,MIO_EUR,IE,1997,
A,AM070000,TAX,MIO_NAC,IE,1997,
A,AM070000,TAX,MIO_PPS,IE,1997,
A,AM073000,PRD_BP,MIO_EUR,IE,1997,
A,AM073000,PRD_BP,MIO_NAC,IE,1997,
A,AM073000,PRD_BP,MIO_PPS,IE,1997,
A,AM073000,PRD_PP,MIO_EUR,IE,1997,
A,AM073000,PRD_PP,MIO_NAC,IE,1997,
A,AM073000,PRD_PP,MIO_PPS,IE,1997,
A,AM073000,SUB,MIO_EUR,IE,1997,
A,AM073000,SUB,MIO_NAC,IE,1997,
A,AM073000,SUB,MIO_PPS,IE,1997,
A,AM073000,TAX,MIO_EUR,IE,1997,
A,AM073000,TAX,MIO_NAC,IE,1997,
A,AM073000,TAX,MIO_PPS,IE,1997,
A,AM078000,PRD_BP,MIO_EUR,IE,1997,
A,AM078000,PRD_BP,MIO_NAC,IE,1997,
A,AM078000,PRD_BP,MIO_PPS,IE,1997,
A,AM078000,PRD_PP,MIO_EUR,IE,1997,
A,AM078000,PRD_PP,MIO_NAC,IE,1997,
A,AM078000,PRD_PP,MIO_PPS,IE,1997,
A,AM078000,SUB,MIO_EUR,IE,1997,
A,AM078000,SUB,MIO_NAC,IE,1997,
A,AM078000,SUB,MIO_PPS,IE,1997,
A,AM078000,TAX,MIO_EUR,IE,1997,
A,AM078000,TAX,MIO_NAC,IE,1997,
A,AM078000,TAX,MIO_PPS,IE,1997,
A,AM080000,PRD_BP,MIO_EUR,IE,1997,
